8394,9.33,10.42,3.657,10.56,6.636,7.871,1.137,,,,,
8395,8.883,4.759,2.001,8.023,7.397,2.396,4.19,,,,,
8396,8.414,10.96,4.765,12.13,8.253,0.938,2.557,,,,,
8397,8.979,5.998,7.75,0.9136,8.168,4.425,4.156,,,,,
8398,9.618,7.337,11.04,5.589,7.345,0.5231,1.145,,,,,
8399,12.17,9.989,10.86,6.912,6.15,2.307,4.283,,,,,
8400,11.09,8.739,7.682,5.986,8.621,0.06376,4.632,,,,,
8401,9.879,9.835,8.26,5.166,5.367,4.652,4.348,,,,,
8402,12.22,6.777,6.115,9.079,5.491,11.37,3.1,,,,,
8403,11.05,5.989,6.296,2.911,4.045,11.9,6.351,,,,,
8404,10.96,8.034,7.454,2.898,6.453,9.881,1.973,,,,,
8405,11.06,10.06,7.326,4.053,7.207,9.908,1.874,,,,,
8406,11.73,12.98,8.504,7.539,7.961,11.18,1.846,,,,,
8407,11.84,13.48,7.488,8.518,7.232,11.91,2.602,,,,,
8408,11.72,13.23,7.146,8.451,7.348,11.98,1.307,,,,,
8409,11.34,12.88,6.899,8.03,6.996,11.35,1.303,,,,,
8410,12.18,13.94,7.537,8.691,7.237,11.06,5.694,,,,,
8411,10.59,12.81,6.534,7.927,5.656,8.72,5.238,,,,,
8412,10.44,12.46,5.735,7.16,5.683,7.759,6.414,,,,,
8413,11.33,13.17,5.771,8.698,7.096,7.102,6.267,,,,,
8414,11.71,8.891,8.301,8.315,8.226,10.51,3.345,,,,,
8415,10.55,6.985,9.662,5.862,7.874,8.856,1.851,,,,,
8416,9.99,7.372,9.654,6.216,8.29,6.156,1.425,,,,,
8417,11.62,10.91,10.08,10.38,10.01,7.54,1.866,,,,,
8418,11.87,12.2,10.72,11.94,10.29,10.62,1.917,,,,,
8419,10.55,11.05,10.13,11.44,9.231,11.46,1.721,,,,,
8420,9.59,9.882,9.627,10.54,8.695,9.373,1.165,,,,,
8421,8.911,9.926,9.155,10.44,8.226,8.993,0.7936,,,,,
8422,9.409,10.02,9.289,10.47,8.331,10.31,1.29,,,,,
8423,12.74,12.33,11.63,12.71,10.64,12.66,3.588,,,,,
8424,9.916,10.34,9.68,10.73,8.688,10.79,1.588,,,,,
8425,9.557,10.02,9.347,10.53,8.292,10.44,1.589,,,,,
8426,9.196,10.22,9.842,10.05,8.235,10.28,1.096,,,,,
8427,12.24,11.86,12.13,11.43,10.31,12.05,3.753,,,,,
8428,9.835,9.405,9.673,9.537,8.327,10.65,2.901,,,,,
8429,10.78,5.77,10.13,6.214,5.69,7.434,4.498,,,,,
8430,10.64,16.11,13.25,14.02,5.74,0.05354,4.884,,,,,
8431,11.55,13.15,10.35,6.834,3.536,1.063,2.515,,,,,
8432,7.759,4.262,4.253,1.456,7.112,5.637,7.366,,,,,
8433,10.59,12.47,8.319,8.091,9.903,8.294,2.115,,,,,
8434,9.097,15.33,10.05,6,9.816,0.3674,3.62,,,,,
8435,10.82,8.311,10.09,9.842,7.175,1.549,2.745,,,,,
8436,12.7,3.525,8.14,7.686,6.268,5.052,1.976,,,,,
8437,13.01,4.546,8.978,8.596,7.473,6.57,3.036,,,,,
8438,12.05,8.041,7.899,6.822,9.912,11.68,5.704,,,,,
8439,10.46,8.47,8.231,7.31,9.949,12.26,5.981,,,,,
8440,10.14,8.368,7.965,7.66,10.01,11.71,5.179,,,,,
8441,11.51,9.776,7.469,9.011,9.573,11.02,6.932,,,,,
8442,10.48,9.123,6.188,9.24,8.683,11.1,6.323,,,,,
8443,10.98,9.556,5.543,9.842,9.332,10.11,6.004,,,,,
8444,14.09,12.43,6.666,11.12,9.928,10.26,7.376,,,,,
8445,11.11,13.98,6.008,11.49,8.9,9.672,6.812,,,,,
8446,10.65,7.972,7.413,11.34,8.574,7.876,1.424,,,,,
8447,7.269,2.858,4.254,5.046,6.724,11.25,0.7794,,,,,
8448,11.25,6.851,13.49,11.2,10.65,12.08,4.813,,,,,
8449,7.796,6.317,4.441,8.041,8.124,2.646,3.522,,,,,
8450,11.61,14.37,13.37,15.05,10.88,8.366,2.44,,,,,
8451,10.63,6.709,10.61,10.77,8.491,11.34,6.038,,,,,
8452,10.27,6.191,12.4,11.78,8.422,6.011,5.201,,,,,
8453,12.18,10.78,8.93,9.08,9.06,2.255,1.937,,,,,
8454,9.907,6.97,9.663,8.675,7.746,4.612,5.252,,,,,
8455,10.43,12.33,9.286,9.401,11.62,12.14,6.146,,,,,
8456,10.23,9.027,7.94,14.79,10.76,12.8,3.601,,,,,
8457,9.973,7.03,9.385,12.36,10.44,9.16,2.577,,,,,
8458,8.239,10.15,12.25,13.08,11.71,10.93,2.394,,,,,
8459,7.886,9.017,10.59,13.96,10.37,6.971,5.345,,,,,
8460,8.468,7.042,10.27,12.83,10.3,6.362,6.048,,,,,
8461,8.101,8.979,11.39,14.14,10.12,7.457,6.959,,,,,
8462,5.072,8.217,11.87,12.62,8.131,3.8,4.885,,,,,
8463,7.235,8.176,11.25,14.44,9.03,4.564,4.554,,,,,
8464,7.941,8.937,12,15.48,9.749,4.855,5.434,,,,,
8465,6.131,8.707,11,15.26,8.125,3.656,4.506,,,,,
8466,7.063,8.604,11.74,15.08,9.238,4.105,5.633,,,,,
8467,9.304,10.19,11.4,12.17,9.024,3.653,3.384,,,,,
8468,9.811,4.275,10.94,8.391,6.97,5.727,5.179,,,,,
8469,9.492,8.356,8.442,5.914,4.865,7.474,5.468,,,,,
8470,8.498,9.309,8.507,9.559,8.034,11.99,2.292,,,,,
8471,10.68,14.76,7.22,14.74,7.988,6.971,3.657,,,,,
8472,8.446,12.11,6.989,9.821,9.482,0.3525,4.567,,,,,
8473,10.34,2.526,5.042,7.838,5.449,0.426,1.638,,,,,
8474,10.17,6.411,11.14,8.378,5.339,8.247,1.843,,,,,
8475,10.26,9.372,12.91,7.225,5.529,12.97,6.426,,,,,
8476,10.04,9.213,13.49,8.776,6.354,13,5.746,,,,,
8477,9.655,10.35,15.32,9.237,5.641,11.32,5.43,,,,,
8478,10.18,8.621,14.01,9.387,6.224,6.256,1.834,,,,,
8479,10.56,14.08,12.72,9.088,8.508,4.294,5.615,,,,,
8480,9.339,15.97,13.59,8.164,9.114,5.464,6.278,,,,,
8481,10.99,15.45,12.86,12.31,8.689,8.468,0.9995,,,,,
8482,9.788,13.65,11.37,9.683,7.06,3.785,1.323,,,,,
8483,10.43,12.57,10.96,11.88,8.177,11.05,7.451,,,,,
8484,11.17,6.263,9.984,4.44,6.896,10.91,2.94,,,,,
8485,10.96,6.393,13.58,8.672,9.749,1.741,6.688,,,,,
8486,11.19,14.16,10.28,14.05,8.38,1.247,2.831,,,,,
8487,10.86,15.81,13.96,13.1,4.077,1.086,1.851,,,,,
8488,12.3,8.48,6.433,7.851,6.201,7.72,3.569,,,,,
8489,14.54,5.843,12.45,11.03,7.313,2.232,6.242,,,,,
8490,13.03,5.562,11.05,7.485,5.085,3.723,5.069,,,,,
8491,10.78,4.293,8.114,6.589,2.781,1.597,2.708,,,,,
8492,12.78,8.969,10.06,6.635,4.441,4.565,6.627,,,,,
8493,11.95,8.306,7.793,4.461,4.152,6.939,3.584,,,,,
8494,14.13,8.56,11.25,1.224,6.396,10.56,6.268,,,,,
8495,11.29,9.705,8.823,1.419,3.799,8.394,2.259,,,,,
8496,12.59,8.544,9.265,3.574,4.985,3.968,5.723,,,,,
8497,13.85,10.13,12.82,8.414,7.055,8.555,5.805,,,,,
8498,10.64,7.044,6.905,6.988,6.294,8.962,4.467,,,,,
8499,7.379,7.518,8.439,8.843,3.494,2.44,1.121,,,,,
8500,8.457,10.87,9.957,12.44,5.839,4.101,3.588,,,,,
8501,9.64,12.73,11.56,13.73,8.018,5.604,3.653,,,,,
8502,7.722,4.703,11.32,5.084,8.72,9.116,5.447,,,,,
8503,11,9.995,9.11,10.57,6.205,6.107,4.571,,,,,
8504,6.922,9.017,8.878,6.618,6.706,3.679,5.098,,,,,
8505,6.369,5.88,5.19,2.5,5.987,2.025,2.298,,,,,
8506,8.135,5.222,6.181,3.859,5.614,2.397,2.754,,,,,
8507,9.274,4.866,8.394,5.209,9.738,10.27,5.073,,,,,
8508,11.37,10.89,12.24,14.61,11.09,12.96,4.828,,,,,
8509,11.57,10.31,14.34,11.5,11.12,11.12,5.36,,,,,
8510,8.809,11.41,11.09,14,8.341,6.556,2.799,,,,,
8511,12.41,7.231,8.959,8.706,5.549,6.6,7.242,,,,,
8512,11.48,7.711,8.846,9.152,6.877,6.392,5.695,,,,,
8513,11.14,8.501,6.374,2.134,7.397,6.258,1.454,,,,,
8514,8.761,11.23,14.83,9.769,5.852,10.45,3.178,,,,,
8515,13.42,6.307,11.85,11.95,7.577,0.3156,2.176,,,,,
8516,12.47,3.063,4.802,1.946,5.036,9.529,1.624,,,,,
8517,10.95,1.335,8.778,11.07,5.654,2.881,6.168,,,,,
8518,11.04,3.78,11.22,10.65,9.741,7.78,6.402,,,,,
8519,9.821,7.42,9.317,13.7,8.426,1.943,3.786,,,,,
8520,10.35,11.75,13.35,10.95,9.324,9.603,3.839,,,,,
8521,9.069,10.06,8.865,6.275,8.486,1.774,5.442,,,,,
8522,11.55,12.63,9.857,14.2,8.839,5.957,5.127,,,,,
8523,10.88,2.474,14.84,8.633,6.918,0.4673,1.175,,,,,
8524,12.01,6.198,8.685,10.15,3.641,5.188,4.02,,,,,
8525,10.94,7.631,7.159,2.562,6.715,1.469,4.243,,,,,
8526,10.07,5.234,7.907,3.396,5.154,5.32,2.65,,,,,
8527,9.438,8.327,5.733,4.277,5.433,12.93,5.105,,,,,
8528,8.337,4.692,4.687,5.186,5.996,0.9049,2.569,,,,,
8529,10.79,16.24,11.22,11.03,9.477,5.798,3.785,,,,,
8530,9.202,11.36,11.55,5.709,8.03,3.87,4.494,,,,,
8531,9.148,11.49,7.067,9.11,7.912,3.11,6.094,,,,,
8532,12.08,13.01,9.35,10.89,8.709,6.01,5.302,,,,,
8533,10.76,12.99,10.45,11.86,9.233,5.183,5.748,,,,,
8534,11.84,14.88,9.778,13.53,9.254,3.698,6.897,,,,,
8535,10.25,14.48,10.35,12.28,8.808,2.111,5.717,,,,,
8536,9.894,15.22,11.16,12.66,9.166,4.708,5.608,,,,,
8537,10.68,16.42,11.33,14.27,8.566,4.681,6.055,,,,,
8538,9.631,14.51,10.13,13.13,8.537,9.837,5.776,,,,,
8539,10.19,15.57,10.71,6.515,9.386,4.487,3.29,,,,,
8540,7.988,2.582,6.237,7.414,5.555,6.041,1.614,,,,,
8541,13.73,1.282,12.9,3.942,6.384,4.427,4.222,,,,,
8542,8.436,8.94,14.35,13.37,11.45,8.468,5.79,,,,,
8543,15.51,4.039,11.49,6.444,6.962,8.483,4.483,,,,,
8544,10.95,7.755,9.199,6.229,9.139,5.875,4.159,,,,,
8545,10.08,6.599,9.979,10.04,8.39,11.09,1.825,,,,,
8546,9.094,10.38,9.757,10.31,8.378,5.658,4.845,,,,,
8547,11.92,6.56,14.02,11.23,6.857,3.617,6.057,,,,,
8548,9.487,2.388,12.6,5.472,6.022,6.941,2.232,,,,,
8549,8.939,13.32,12.02,7.752,7.752,3.73,7.104,,,,,
8550,10.17,14.84,8.411,8.019,10.96,3.049,6.81,,,,,
8551,9.176,16.33,14.75,14.79,10.48,6.654,7.497,,,,,
8552,10.2,13.92,10.05,11.5,9.556,5.069,4.399,,,,,
8553,10.43,4.601,5.846,6.431,7.008,6.386,1.078,,,,,
8554,11.4,5.053,5.437,6.338,8.091,6.342,4.48,,,,,
8555,13.15,8.191,12.04,9.301,8.602,5.981,5.239,,,,,
8556,10.82,13.33,8.51,9.439,8.422,7.949,4.62,,,,,
8557,9.502,10.36,12.42,10.62,6.462,6.521,7.302,,,,,
8558,14.08,1.704,9.992,0.7924,6.291,10.73,6.522,,,,,
8559,7.567,11.52,10.61,8.337,9.639,10.35,2.235,,,,,
8560,11.01,7.828,5.365,10.72,6.402,4.548,6.447,,,,,
8561,10.71,8.318,6.087,6.998,6.198,1.31,3.63,,,,,
8562,13.56,6.992,7.587,4.665,5.732,2.837,1.83,,,,,
8563,10.6,1.833,5.267,2.83,3.002,0.1561,0.9172,,,,,
8564,16.55,10.45,11.83,13,12.97,6.394,6.177,,,,,
8565,11.57,7.639,10.08,10.35,7.348,2.272,4.955,,,,,
8566,10.07,14.17,12.58,4.922,5.878,1.231,5.455,,,,,
8567,11.88,13.57,7.373,4.082,7.356,7.116,4.912,,,,,
8568,11.44,5.506,5.525,6.427,4.978,7.215,1.883,,,,,
8569,13.99,11.32,11.53,1.891,6.722,3.359,7.302,,,,,
8570,12.02,12.45,9.035,10.75,7.92,12.06,2.643,,,,,
8571,9.326,12.98,10.48,7.711,5.547,6.654,3.899,,,,,
8572,13.43,13.12,13.32,8.967,10.29,10.24,2.047,,,,,
8573,11.08,10.92,15.37,11.73,8.765,6.3,2.738,,,,,
8574,8.77,6.113,12.66,7.538,7.178,11.19,4.402,,,,,
8575,13.11,9.115,6.652,12.14,7.869,1.47,1.901,,,,,
8576,10.96,7.241,4.702,8.968,7.008,1.794,1.826,,,,,
8577,9.099,8.369,11.23,6.551,4.924,7.542,5.274,,,,,
8578,10.78,2.273,7.45,3.005,5.583,7.698,1.987,,,,,
8579,10.63,8.877,9.211,7.575,7.978,9.259,3.443,,,,,
8580,12.76,2.654,5.466,4.753,3.375,10.56,6.888,,,,,
8581,12.28,3.002,12.86,7.288,7.58,5.412,5.433,,,,,
8582,12.53,13.26,9.399,12.32,6.727,5.494,7.493,,,,,
8583,9.789,8.616,4.129,5.805,1.344,1.744,3.885,,,,,
8584,9.575,5.341,9.061,7.436,6.727,4.54,3.015,,,,,
8585,8.807,8.868,11.82,6.348,7.749,10.7,6.066,,,,,
8586,11.42,5.638,13.03,4.877,9.94,10.18,6.358,,,,,
8587,5.16,8.06,12.13,8.248,7.727,11.68,5.766,,,,,
8588,10.93,4.585,9.069,14.58,8.04,7.028,0.8232,,,,,
8589,10.52,8.067,6.112,6.128,10.78,8.439,5.601,,,,,
8590,10.9,10.31,10.46,8.71,7.382,8.449,1.587,,,,,
8591,10.86,9.753,14.26,12.18,8.76,4.597,3.424,,,,,
8592,9.764,5.381,8.471,4.955,7.319,0.4073,1.588,,,,,
8593,9.683,3.142,6.134,1.894,4.188,6.328,5.273,,,,,
8594,13.31,7.313,4.429,6.923,7.289,11.06,1.087,,,,,
8595,9.27,6.381,8.543,9.601,8.597,5.505,1.222,,,,,
8596,11.93,9.098,10.58,10.16,9.226,5.331,4.516,,,,,
8597,11.1,7.985,9.381,8.887,8.175,5.709,5.49,,,,,
8598,9.747,8.048,10.55,9.943,6.757,6.715,5.345,,,,,
8599,9.417,16.35,8.049,14.19,8.25,5.652,3.87,,,,,
8600,7.806,13.09,4.888,9.544,6.813,5.515,4.183,,,,,
8601,9.146,2.956,7.97,9.747,7.464,7.051,7.07,,,,,
8602,11.47,7.797,13.49,12.33,9.76,4.029,5.572,,,,,
8603,11.52,7.959,12.2,4.172,6.209,3.795,1.938,,,,,
8604,11.63,6.585,3.162,7.565,6.004,2.403,0.8405,,,,,
8605,11.37,8.758,8.214,9.325,8.791,12.86,5.905,,,,,
8606,11.56,2.414,6.64,6.651,7.072,1.602,1.965,,,,,
8607,12.45,1.175,5.354,3.402,7.949,5.589,0.845,,,,,
8608,11.73,1.314,4.038,3.852,7.79,5.506,1.415,,,,,
8609,11.82,2.772,4.281,5.5,7.815,2.801,1.112,,,,,
8610,11.19,1.496,4.075,4.443,7.017,2.734,3.807,,,,,
8611,9.944,1.31,3.416,4.039,6.73,2.404,3.581,,,,,
8612,11.94,2.371,4.282,4.757,7.496,3.446,5.067,,,,,
8613,10.29,1.542,3.523,3.893,6.766,2.629,4.253,,,,,
8614,13.42,1.333,4.762,4.451,7.987,1.269,6.129,,,,,
8615,11.13,1.375,3.679,4.191,6.425,3.742,3.407,,,,,
8616,10.72,2.813,5.126,6.987,5.935,10.86,1.991,,,,,
8617,11.57,3.11,6.786,7.505,6.638,10.8,3.474,,,,,
8618,11.16,5.2,6.451,6.482,6.877,10.4,3.021,,,,,
8619,14.15,4.748,8.984,6.278,8.878,10.29,3.738,,,,,
8620,10.68,2.884,9.677,8.781,8.393,9.346,2.979,,,,,
8621,9.468,13.76,14.25,15.37,9.398,13,5.052,,,,,
8622,9.563,7.283,10.88,8.933,8.869,11.89,5.497,,,,,
8623,6.928,9.382,9.504,7.394,8.39,6.382,5.737,,,,,
8624,11.31,9.397,8.321,8.147,10.02,3.69,4.841,,,,,
8625,13.67,3.091,10.63,6.415,8.216,10.7,2.897,,,,,
8626,10.65,13.29,5.909,11.01,4.768,6.509,6.971,,,,,
8627,10.21,15.56,7.884,8.448,6.58,0.1102,4.787,,,,,
8628,11.35,10.81,10.28,9.899,5.129,10.1,4.977,,,,,
8629,13.79,10.59,8.575,7.024,5.222,9.913,4.694,,,,,
8630,12.34,8.283,5.759,9.615,5.773,7.419,0.7297,,,,,
8631,14.8,6.128,7.17,5.008,7.235,11.45,6.891,,,,,
8632,10.46,3.351,10.11,5.889,6.953,6.675,3.468,,,,,
8633,8.952,12.67,14.79,9.619,7.882,3.722,1.058,,,,,
8634,11.01,9.869,7.741,8.259,8.869,4.215,0.7494,,,,,
8635,11.4,4.296,8.053,5.161,5.354,0.4231,6.175,,,,,
8636,12.13,1.977,9.106,6.821,8.555,10.25,3.479,,,,,
8637,10.35,4.228,4.907,7.901,4.961,11.39,3.243,,,,,
8638,11.06,8.403,6.605,5.694,10.02,2.413,2.134,,,,,
8639,7.405,4.566,9.152,3.67,5.351,4.837,3.995,,,,,
8640,9.386,11.55,7.82,9.361,7.793,7.524,5.388,,,,,
8641,10.58,3.56,6.663,8.531,8.223,13.03,2.961,,,,,
8642,10.82,1.092,6.12,6.894,7.489,7.052,4.445,,,,,
8643,9.972,3.175,2.186,3.5,6.662,12.8,5.838,,,,,
8644,12.15,1.696,6.687,4.614,6.011,11.07,3.303,,,,,
8645,11.48,10.56,6.693,7.072,8.02,2.459,7.436,,,,,
8646,11.14,6.409,10.09,5.922,9.157,6.159,7.315,,,,,
8647,6.827,5.524,11.03,4.893,9.105,5.984,4.299,,,,,
8648,11.39,2.276,10.97,4.742,6.661,7.104,4.543,,,,,
8649,13.69,1.1,9.721,6.487,6.731,11.46,2.443,,,,,
8650,9.511,11.73,8.815,7.766,4.042,3.894,2.507,,,,,
8651,9.797,10.84,10.4,9.341,4.721,6.133,2.16,,,,,
8652,11.24,15.88,11.93,9.597,6.148,11.18,2.11,,,,,
8653,10.64,15.41,11.27,8.156,4.184,12.48,2.922,,,,,
8654,9.613,8.113,3.784,1.341,3.976,2.988,0.9774,,,,,
8655,5.67,3.044,5.646,12,10.13,10.06,7.429,,,,,
8656,12.36,12.15,5.669,13.64,7.249,2.486,3.058,,,,,
8657,11.47,2.27,10.5,4.212,5.633,6.826,4.35,,,,,
8658,13.22,5.025,11.9,4.71,8.56,5.826,5.429,,,,,
8659,11.23,4.971,13.23,4.843,8,3.794,6.119,,,,,
8660,9.983,5.13,13.07,3.438,7.404,4.306,6.009,,,,,
8661,9.076,3.127,11.06,1.133,6.697,3.571,3.624,,,,,
8662,10.91,4.977,11.94,2.775,8.049,3.281,4.57,,,,,
8663,11.05,5.147,11.73,2.861,7.984,3.759,5.355,,,,,
8664,11.11,6.964,12.56,4.39,8.783,4.547,6.683,,,,,
8665,12.32,7.141,13.31,6.635,7.757,8.134,5.972,,,,,
8666,11.96,4.144,10.17,2.673,6.797,3.2,7.194,,,,,
8667,12.65,9.377,13.28,10.2,9.38,5.537,6.617,,,,,
8668,11.25,7.366,8.408,8.017,8.707,4.201,3.1,,,,,
8669,10.93,3.549,6.972,3.811,7.911,5.676,3.315,,,,,
8670,11.34,1.734,7.071,4.091,7.247,6.771,3.014,,,,,
8671,12.78,2.1,7.145,0.8767,5.029,10.58,1.576,,,,,
8672,10.15,7.571,9.948,6.832,4.947,8.174,2.73,,,,,
8673,10.99,7.538,8.75,6.747,4.86,8.583,0.9254,,,,,
8674,12.27,2.77,7.418,6.748,5.548,12.96,2.835,,,,,
8675,14.99,3.071,8.138,6.091,6.788,11.72,4.247,,,,,
8676,10.78,5.496,6.678,7.779,7.605,6.865,1.341,,,,,
8677,11.08,7.636,6.821,10.09,8.493,6.874,3.218,,,,,
8678,10.45,8.184,6.693,10.87,8.486,7.357,1.922,,,,,
8679,10.2,10.11,5.987,11.6,7.883,7.789,1.848,,,,,
8680,11.3,10.37,7.901,11.44,7.917,7.367,1.431,,,,,
8681,11.09,14.82,10.39,6.915,6.121,11.07,0.8838,,,,,
8682,13.2,13.62,6.653,11.13,6.403,3.814,6.502,,,,,
8683,8.542,4.367,6.085,6.747,7.244,4.297,6.718,,,,,
8684,8.195,2.065,2.566,3.369,4.192,2.091,3.403,,,,,
8685,8.371,14.82,12.1,14.28,9.746,0.7741,6.339,,,,,
8686,9.704,3.653,5.353,3.236,6.55,12.71,6.706,,,,,
8687,8.487,4.715,4.019,7.75,7.624,5.481,5.087,,,,,
8688,9.467,5.717,8.617,5.783,7.402,9.203,4.746,,,,,
8689,9.433,4.483,9.355,5.603,8.002,5.762,5.221,,,,,
8690,11.35,9.846,7.783,5.28,10.18,10.52,6.568,,,,,
8691,8.707,11.1,8.71,10.61,10.37,1.77,2.815,,,,,
8692,14.17,2.113,4.191,3.641,6.942,12.65,5.813,,,,,
8693,6.522,10.14,9.312,5.36,4.423,11.29,0.9884,,,,,
8694,7.287,3.534,12.56,6.694,5.988,8.665,1.077,,,,,
8695,10.57,8.75,12.51,7.089,8.731,11.46,6.749,,,,,
8696,11.78,7.47,12.94,7.474,9.194,11.1,7.097,,,,,
8697,9.312,5.545,9.818,7.552,7.783,8.077,3.14,,,,,
8698,9.014,11.98,12.49,12.3,9.72,4.153,6.699,,,,,
8699,10.65,10.84,7.707,10.57,10.68,12.15,2.839,,,,,
8700,13.9,6.564,5.555,8.816,5.82,5.095,1.252,,,,,
8701,12.07,10.57,7.028,9.493,6.322,3.366,3.42,,,,,
8702,12.45,9.383,1.97,9.581,5.393,3.891,5.14,,,,,
8703,15.8,2.324,3.42,4.194,3.442,4.806,5.203,,,,,
8704,11.89,4.268,4.883,1.34,6.308,5.229,6.668,,,,,
8705,14.15,10.4,6.525,8.149,4.8,1.112,6.598,,,,,
8706,13.6,15.21,13.48,15.47,7.814,6.246,5.657,,,,,
8707,8.905,14.62,12.61,13.64,11.3,11.56,6.17,,,,,
8708,11.78,7.954,10.99,6.358,7.686,6.537,5.603,,,,,
8709,12.13,6.727,4.877,7.008,7.046,4.521,0.8056,,,,,
8710,11.95,9.026,8.895,6.572,8.218,5.312,5.525,,,,,
8711,9.849,12.06,11.22,9.119,9.994,5.264,2.687,,,,,
8712,10.86,10.92,12.55,8.162,9.993,4.744,3.572,,,,,
8713,8.822,11.28,10.95,6.372,9.229,7.699,4.157,,,,,
8714,15.25,5.262,7.976,8.045,10.7,0.247,3.733,,,,,
8715,14.43,7.906,10.29,6.23,5.353,7.614,4.993,,,,,
8716,11.99,7.36,5.936,4.692,4.227,7.809,1.004,,,,,
8717,12.46,4.181,5.424,4.919,2.944,11.64,3.091,,,,,
8718,11.75,2.968,8.647,0.923,5.602,6.061,1.588,,,,,
8719,11.46,14.94,14.14,10.79,9.246,8.327,6.511,,,,,
8720,12.35,4.832,5.917,2.639,7.548,5.844,4.137,,,,,
8721,12.91,7.728,11.21,3.586,7.816,7.135,3.275,,,,,
8722,13.18,4.395,9.966,5.152,6.977,6.234,1.949,,,,,
8723,11.85,7.949,5.868,5,6.444,12.21,3.767,,,,,
8724,12.97,10.17,10.29,5.915,7.81,8.472,7.487,,,,,
8725,11.5,9.407,8.686,4.217,4.682,9.477,6.435,,,,,
8726,9.848,7.21,5.981,2.688,4.619,9.35,6.428,,,,,
8727,10.36,13.29,12.69,14.2,10.02,3.513,6.04,,,,,
8728,10.43,3.662,8.108,6.559,9.486,2.071,7.424,,,,,
8729,9.019,2.784,5.555,7.462,9.008,4.884,5.275,,,,,
8730,13.44,2.736,9.47,4.661,6.919,4.516,5.138,,,,,
8731,13.21,4.989,12.31,9.998,7.329,8.065,1.006,,,,,
8732,10.95,5.199,13.24,11.16,6.107,10.13,1.21,,,,,
8733,12.74,8.978,6.886,10.11,5.104,4.066,5.969,,,,,
8734,10.49,13.76,6.686,10.51,6.777,3.944,5.8,,,,,
8735,8.33,15.46,6.006,10.76,7.605,5.31,7.036,,,,,
8736,10.88,13.63,10.92,9.525,9.047,7.879,1.056,,,,,
8737,10.95,12.11,9.488,7.918,7.353,9.782,1.459,,,,,
8738,14.01,15.72,13.93,14.86,8.242,1.626,4.545,,,,,
8739,11,10.09,10.47,9.042,8.135,6.897,4.819,,,,,
8740,13.56,7.236,13.21,1.175,5.527,12.7,2.531,,,,,
8741,10.5,11.75,8.882,13.06,10.93,7.544,6.89,,,,,
8742,9.131,9.936,14.86,14.33,9.78,9.891,1.55,,,,,
8743,13.04,9.891,11.98,14.43,8.308,3.528,1.039,,,,,
8744,11.14,5.583,11.88,7.087,7.489,0.6199,2.944,,,,,
8745,12.1,5.839,12.07,5.051,6.972,1.617,3.263,,,,,
8746,10.94,11.32,12.32,4.982,6.916,8.274,1.302,,,,,
8747,8.426,3.81,7.857,9.574,6.996,9.807,6.043,,,,,
8748,11.33,7.963,6.789,10.48,6.972,2.058,1.776,,,,,
8749,11.55,7.37,9.918,4.545,4.781,2.21,4.278,,,,,
8750,13.72,8.473,14.88,4.132,8.773,6.381,6.638,,,,,
8751,8.995,10.8,8.564,3.79,5.332,9.81,3.613,,,,,
8752,9.325,12.37,8.623,6.75,8.27,5.112,7.011,,,,,
8753,9.847,11.76,7.738,7.051,4.88,5.205,1.636,,,,,
8754,11.35,10.09,5.49,8.011,5.857,7.684,1.798,,,,,
8755,11.53,6.612,8.039,2.626,8.748,4.089,1.158,,,,,
8756,10.65,5.663,15.05,10.16,8.471,2.698,4.913,,,,,
8757,12.31,3.619,4.469,8.974,6.887,8.404,5.062,,,,,
8758,11.43,7.685,6.456,5.338,6.871,12.19,2.562,,,,,
8759,14.07,12.75,9.576,7.841,5.52,10.96,5.571,,,,,
8760,9.492,16.44,7.895,6.951,5.975,4.802,2.701,,,,,
8761,10.75,11.23,8.479,2.183,6.592,8.145,1.828,,,,,
8762,10.17,11.35,8.133,2.642,6.445,7.749,1.83,,,,,
8763,11.96,11.75,8.915,5.214,7.526,6.444,4.032,,,,,
8764,9.414,10.75,7.821,3.488,5.49,6.599,5.357,,,,,
8765,13.33,15.76,10.16,3.91,8.529,4.093,6.051,,,,,
8766,11.62,14.45,7.541,4.318,8.73,1.916,1.675,,,,,
8767,10.76,10.12,6.249,6.19,6.163,6.331,0.9351,,,,,
8768,11.63,10.39,6.816,7.293,6.598,8.434,1.781,,,,,
8769,11.45,7.276,6.574,7.221,5.307,6.115,2.917,,,,,
8770,12.89,8.064,7.58,7.981,7.216,8.328,3.06,,,,,
8771,14.76,5.067,11.44,9.055,6.903,8.254,5.546,,,,,
8772,12.21,9.479,10.27,4.018,3.872,6.785,3.08,,,,,
8773,12.21,13.22,11.89,8.125,6.56,9.283,6.076,,,,,
8774,14.14,12.51,9.223,5.705,5.452,3.071,4.663,,,,,
8775,15.21,11.45,10.27,7.223,5.94,3.64,6.206,,,,,
8776,10.68,11.92,5.203,7.347,4.959,5.91,5.858,,,,,
8777,7.837,10.1,9.422,5.11,10.83,7.533,1.883,,,,,
8778,7.857,2.962,9.352,5.274,6.347,9.48,1.829,,,,,
8779,12.31,7.655,15.38,3.751,8.736,11.27,3.686,,,,,
8780,13.57,3.603,7.183,4.962,5.887,8.262,1.753,,,,,
8781,12.38,8.494,12.47,10.54,8.231,3.602,3.745,,,,,
